年份,地点,情景,制冷剂,Unit_LCTR_pK
2037,乌鲁木齐,ssp126,R290,0.3345284417357384
2037,乌鲁木齐,ssp245,R410A,0.9504196795763526
2037,乌鲁木齐,ssp245,R32,0.4670902798284989
2037,乌鲁木齐,ssp245,R290,0.4181830192887923
2037,乌鲁木齐,ssp585,R410A,0.9775421752788758
2037,乌鲁木齐,ssp585,R32,0.4933374324611218
2037,乌鲁木齐,ssp585,R290,0.4426490580034851
2037,拉萨,ssp126,R410A,0.584849637418252
2037,拉萨,ssp126,R32,0.122378457355936
2037,拉萨,ssp126,R290,0.067633249628955
2037,拉萨,ssp245,R410A,0.584849637418252
2037,拉萨,ssp245,R32,0.122378457355936
2037,拉萨,ssp245,R290,0.067633249628955
2037,拉萨,ssp585,R410A,0.584849637418252
2037,拉萨,ssp585,R32,0.122378457355936
2037,拉萨,ssp585,R290,0.067633249628955
2038,沈阳,ssp126,R410A,0.7873394534956403
2038,沈阳,ssp126,R32,0.3150509584114513
2038,沈阳,ssp126,R290,0.2621909459277946
2038,沈阳,ssp245,R410A,0.8525225070746463
2038,沈阳,ssp245,R32,0.3765317805648261
2038,沈阳,ssp245,R290,0.3311612788906569
2038,沈阳,ssp585,R410A,0.8636550853203743
2038,沈阳,ssp585,R32,0.3870484887937461
2038,沈阳,ssp585,R290,0.340167575112283
2038,长春,ssp126,R410A,0.7418584991204469
2038,长春,ssp126,R32,0.2723955960219052
2038,长春,ssp126,R290,0.2227193209586906
2038,长春,ssp245,R410A,0.7539720024837352
2038,长春,ssp245,R32,0.283595921934744
2038,长春,ssp245,R290,0.2355093892632223
2038,长春,ssp585,R410A,0.8380376463379612
2038,长春,ssp585,R32,0.3629917469646574
2038,长春,ssp585,R290,0.3219354547904394
2038,哈尔滨,ssp126,R410A,0.8189680999461891
2038,哈尔滨,ssp126,R32,0.3447277287659048
2038,哈尔滨,ssp126,R290,0.2893340697215144
2038,哈尔滨,ssp245,R410A,0.833639600247277
2038,哈尔滨,ssp245,R32,0.3585260007629058
2038,哈尔滨,ssp245,R290,0.3061010189245189
2038,哈尔滨,ssp585,R410A,0.9188801354293392
2038,哈尔滨,ssp585,R32,0.4389379029033709
2038,哈尔滨,ssp585,R290,0.3933062920865963
2038,北京,ssp126,R410A,0.8342424618703413
2038,北京,ssp126,R32,0.3600480003517308
2038,北京,ssp126,R290,0.3205857340713223
2038,北京,ssp245,R410A,1.023991666895009
2038,北京,ssp245,R32,0.5400089005526193
2038,北京,ssp245,R290,0.5353963364195959
2038,北京,ssp585,R410A,0.9465571011371363
2038,北京,ssp585,R32,0.4658793486408488
2038,北京,ssp585,R290,0.4451730531750382
2038,天津,ssp126,R410A,1.229879241650694
2038,天津,ssp126,R32,0.7336996662130337
2038,天津,ssp126,R290,0.7215528190798759
2038,天津,ssp245,R410A,1.404336744124441
2038,天津,ssp245,R32,0.8994623486279774
2038,天津,ssp245,R290,0.9488739803520908
2038,天津,ssp585,R410A,1.231840954345112
2038,天津,ssp585,R32,0.7353323792032317
2038,天津,ssp585,R290,0.7361498343428181
2038,石家庄,ssp126,R410A,1.394777296894148
2038,石家庄,ssp126,R32,0.8900069708474478
2038,石家庄,ssp126,R290,0.8969610045814294
2038,石家庄,ssp245,R410A,1.667247961896744
2038,石家庄,ssp245,R32,1.149099940790377
2038,石家庄,ssp245,R290,1.244193740870188
2038,石家庄,ssp585,R410A,1.488810500610937
2038,石家庄,ssp585,R32,0.9794312298760652
2038,石家庄,ssp585,R290,1.020633200768837
2038,太原,ssp126,R410A,1.043117247811338
2038,太原,ssp126,R32,0.5569636967789037
2038,太原,ssp126,R290,0.5166608566406101
2038,太原,ssp245,R410A,1.228365639673826
2038,太原,ssp245,R32,0.7336284541462373
2038,太原,ssp245,R290,0.7180464198877686
2038,太原,ssp585,R410A,1.129764972094446
2038,太原,ssp585,R32,0.6393742665066681
2038,太原,ssp585,R290,0.6194824463753089
2038,呼和浩特,ssp126,R410A,0.8502073153744948
2038,呼和浩特,ssp126,R32,0.3736211792897923
2038,呼和浩特,ssp126,R290,0.3163527518877903
2038,呼和浩特,ssp245,R410A,0.9588273418353949
2038,呼和浩特,ssp245,R32,0.4769160001415255
2038,呼和浩特,ssp245,R290,0.421268977736751
2038,呼和浩特,ssp585,R410A,0.9836492641137285
2038,呼和浩特,ssp585,R32,0.5005208016816056
2038,呼和浩特,ssp585,R290,0.4470054132152378
2038,济南,ssp126,R410A,1.248650549002653
2038,济南,ssp126,R32,0.751840674892278
2038,济南,ssp126,R290,0.740328797405835
2038,济南,ssp245,R410A,1.375141336387076
2038,济南,ssp245,R32,0.8715477803876898
2038,济南,ssp245,R290,0.8939267153897581
2038,济南,ssp585,R410A,1.211638547596363
2038,济南,ssp585,R32,0.7161357231980822
2038,济南,ssp585,R290,0.7129459444665606
2038,上海,ssp126,R410A,0.7649630714590597
2038,上海,ssp126,R32,0.2912188328028678
2038,上海,ssp126,R290,0.2184699512180038
2038,上海,ssp245,R410A,0.7817465300531274
2038,上海,ssp245,R32,0.3068317155936064
2038,上海,ssp245,R290,0.2344168158656899
2038,上海,ssp585,R410A,0.8172706457465577
2038,上海,ssp585,R32,0.3404561146734985
2038,上海,ssp585,R290,0.2588840431785187
2038,南京,ssp126,R410A,1.273013907621945
2038,南京,ssp126,R32,0.774881299414999
2038,南京,ssp126,R290,0.7539270781748375
2038,南京,ssp245,R410A,1.266299900281631
2038,南京,ssp245,R32,0.7678555892507812
2038,南京,ssp245,R290,0.7347147453492654
2038,南京,ssp585,R410A,1.232511820746025
2038,南京,ssp585,R32,0.7352998688395758
2038,南京,ssp585,R290,0.7036210155186239
2038,杭州,ssp126,R410A,1.041910553361932
2038,杭州,ssp126,R32,0.5554369904028762
2038,杭州,ssp126,R290,0.5065893904835764
2038,杭州,ssp245,R410A,1.01727591783246
2038,杭州,ssp245,R32,0.5316231896093214
2038,杭州,ssp245,R290,0.4746381987505651
2038,杭州,ssp585,R410A,1.014583956198486
2038,杭州,ssp585,R32,0.5288584772201164
2038,杭州,ssp585,R290,0.4726050240507335
2038,合肥,ssp126,R410A,1.689873791575158
2038,合肥,ssp126,R32,1.170433129431053
2038,合肥,ssp126,R290,1.200329200306483
2038,合肥,ssp245,R410A,1.714620892049165
2038,合肥,ssp245,R32,1.192965678704637
2038,合肥,ssp245,R290,1.1998269890149
2038,合肥,ssp585,R410A,1.758531389336408
2038,合肥,ssp585,R32,1.233156025644022
2038,合肥,ssp585,R290,1.257177950305762
2038,福州,ssp126,R410A,0.9318367005655213
2038,福州,ssp126,R32,0.4500219236489401
2038,福州,ssp126,R290,0.3858216250666373
2038,福州,ssp245,R410A,0.9169806071802145
2038,福州,ssp245,R32,0.4353294053685827
2038,福州,ssp245,R290,0.369562210669899
2038,福州,ssp585,R410A,0.9439921162559674
2038,福州,ssp585,R32,0.4607129413760055
2038,福州,ssp585,R290,0.3939251730058749
2038,南昌,ssp126,R410A,1.356634548602385
2038,南昌,ssp126,R32,0.8542975510816363
2038,南昌,ssp126,R290,0.8362522523276286
2038,南昌,ssp245,R410A,1.332033839643966
2038,南昌,ssp245,R32,0.829992378555158
2038,南昌,ssp245,R290,0.7899523451165386
2038,南昌,ssp585,R410A,1.383198370772909
2038,南昌,ssp585,R32,0.8789781179355779
2038,南昌,ssp585,R290,0.849690294092202
2038,郑州,ssp126,R410A,1.224508080000053
2038,郑州,ssp126,R32,0.7295986228299555
2038,郑州,ssp126,R290,0.7300257084908104
2038,郑州,ssp245,R410A,1.373206756098905
2038,郑州,ssp245,R32,0.8707837316082169
2038,郑州,ssp245,R290,0.9080903424203708
2038,郑州,ssp585,R410A,1.250601434548939
2038,郑州,ssp585,R32,0.7533733034030593
2038,郑州,ssp585,R290,0.7717601990059544
2038,武汉,ssp126,R410A,0.9970840412258616
2038,武汉,ssp126,R32,0.5141213096800674
2038,武汉,ssp126,R290,0.4880315203197292
2038,武汉,ssp245,R410A,1.001037905678968
2038,武汉,ssp245,R32,0.5177274506180737
2038,武汉,ssp245,R290,0.4826871277034914
2038,武汉,ssp585,R410A,1.122150936502772
2038,武汉,ssp585,R32,0.6326863395549507
2038,武汉,ssp585,R290,0.6117588772243601
2038,长沙,ssp126,R410A,1.254885932010176
2038,长沙,ssp126,R32,0.7576947397041907
2038,长沙,ssp126,R290,0.7346368873346766
2038,长沙,ssp245,R410A,1.241913404725623
2038,长沙,ssp245,R32,0.7453064697306262
2038,长沙,ssp245,R290,0.7061756138978691
2038,长沙,ssp585,R410A,1.307631618179203
2038,长沙,ssp585,R32,0.8077524624650577
2038,长沙,ssp585,R290,0.7840173828627844
2038,重庆,ssp126,R410A,0.9145541897991354
2038,重庆,ssp126,R32,0.4362435780982347
2038,重庆,ssp126,R290,0.421191172781181
2038,重庆,ssp245,R410A,1.126351960327765
2038,重庆,ssp245,R32,0.6368928601387127
2038,重庆,ssp245,R290,0.646681029535999
2038,重庆,ssp585,R410A,1.28109417850922
2038,重庆,ssp585,R32,0.7836633529729338
2038,重庆,ssp585,R290,0.8198278849509929
2038,成都,ssp126,R410A,0.6220814794628825
2038,成都,ssp126,R32,0.1592836629810261
2038,成都,ssp126,R290,0.1064365640799442
2038,成都,ssp245,R410A,0.6253457518077075
2038,成都,ssp245,R32,0.1623178335753679
2038,成都,ssp245,R290,0.1097165054897511
2038,成都,ssp585,R410A,0.6297606335295466
2038,成都,ssp585,R32,0.1665143220507938
2038,成都,ssp585,R290,0.1150540722951031
2038,广州,ssp126,R410A,1.145466476319987
2038,广州,ssp126,R32,0.6514818339499373
2038,广州,ssp126,R290,0.5908745425082074
2038,广州,ssp245,R410A,1.168590465387286
2038,广州,ssp245,R32,0.6731359238099633
2038,广州,ssp245,R290,0.6068969712990859
2038,广州,ssp585,R410A,1.208804520017003
2038,广州,ssp585,R32,0.7109789442659391
2038,广州,ssp585,R290,0.6480222596327891
2038,南宁,ssp126,R410A,1.214563059511342
2038,南宁,ssp126,R32,0.7178974371503898
2038,南宁,ssp126,R290,0.676269956273866
2038,南宁,ssp245,R410A,1.276617759265618
2038,南宁,ssp245,R32,0.7768355330707882
2038,南宁,ssp245,R290,0.7447736600436181
2038,南宁,ssp585,R410A,1.407766468538378
2038,南宁,ssp585,R32,0.901490826700049
2038,南宁,ssp585,R290,0.8796095547352112
2038,海口,ssp126,R410A,0.8754858570924603
2038,海口,ssp126,R32,0.3951790425269892
2038,海口,ssp126,R290,0.3346817606090698
2038,海口,ssp245,R410A,0.9152907617803687
2038,海口,ssp245,R32,0.4326314604077601
2038,海口,ssp245,R290,0.3728024375155867
2038,海口,ssp585,R410A,0.9748655065213059
2038,海口,ssp585,R32,0.4880528944394733
2038,海口,ssp585,R290,0.4272090933747276
2038,贵阳,ssp126,R410A,0.7735403240032117
2038,贵阳,ssp126,R32,0.3023786496724259
2038,贵阳,ssp126,R290,0.2485178327043492
2038,贵阳,ssp245,R410A,0.8491207728331167
2038,贵阳,ssp245,R32,0.3734301599223445
2038,贵阳,ssp245,R290,0.322492924747997
2038,贵阳,ssp585,R410A,0.876317869671912
2038,贵阳,ssp585,R32,0.3995336732085799
2038,贵阳,ssp585,R290,0.3507468825790484
2038,昆明,ssp126,R410A,0.5878522576552102
2038,昆明,ssp126,R32,0.1267744463271653
2038,昆明,ssp126,R290,0.07274567400839978
2038,昆明,ssp245,R410A,0.58890495824521
2038,昆明,ssp245,R32,0.1277660164858735
2038,昆明,ssp245,R290,0.0736721923054357
2038,昆明,ssp585,R410A,0.5906998241588367
2038,昆明,ssp585,R32,0.1294414539934612
2038,昆明,ssp585,R290,0.07533514654538291
2038,西安,ssp126,R410A,0.9894909567857705
2038,西安,ssp126,R32,0.5068319690618918
2038,西安,ssp126,R290,0.4698235331202386
2038,西安,ssp245,R410A,1.089265160433144
2038,西安,ssp245,R32,0.6017845440163014
2038,西安,ssp245,R290,0.5719877327318775
2038,西安,ssp585,R410A,1.046984996490163
2038,西安,ssp585,R32,0.5612426125574388
2038,西安,ssp585,R290,0.5366924747022239
2038,兰州,ssp126,R410A,0.604578266831387
2038,兰州,ssp126,R32,0.1424149589462939
2038,兰州,ssp126,R290,0.08768282244107661
2038,兰州,ssp245,R410A,0.620362564666134
2038,兰州,ssp245,R32,0.1571290397861875
2038,兰州,ssp245,R290,0.1017718100497775
2038,兰州,ssp585,R410A,0.6208316977682405
2038,兰州,ssp585,R32,0.1575982360217628
2038,兰州,ssp585,R290,0.1021676519971223
2038,西宁,ssp126,R410A,0.5823317412498407
2038,西宁,ssp126,R32,0.1216260694353056
2038,西宁,ssp126,R290,0.06789499880325876
2038,西宁,ssp245,R410A,0.5824239983060973
2038,西宁,ssp245,R32,0.1217122329956773
2038,西宁,ssp245,R290,0.06797613189221598
2038,西宁,ssp585,R410A,0.5824808305761883
2038,西宁,ssp585,R32,0.1217650459218084
2038,西宁,ssp585,R290,0.06802465337964445
2038,银川,ssp126,R410A,0.9471428295721978
2038,银川,ssp126,R32,0.4659239655653462
2038,银川,ssp126,R290,0.4169968663282625
2038,银川,ssp245,R410A,1.007505340530582
2038,银川,ssp245,R32,0.5233195493415287
2038,银川,ssp245,R290,0.4776904005167683
2038,银川,ssp585,R410A,1.100770871787035
2038,银川,ssp585,R32,0.6114983757726722
2038,银川,ssp585,R290,0.5660773317584845
2038,乌鲁木齐,ssp126,R410A,0.8447127375060638
2038,乌鲁木齐,ssp126,R32,0.3692165650008976
2038,乌鲁木齐,ssp126,R290,0.3173832613595325
2038,乌鲁木齐,ssp245,R410A,0.9362070100770257
2038,乌鲁木齐,ssp245,R32,0.4554709988486359
2038,乌鲁木齐,ssp245,R290,0.4071510321322104
2038,乌鲁木齐,ssp585,R410A,0.9608591809541878
2038,乌鲁木齐,ssp585,R32,0.4793066134289835
2038,乌鲁木齐,ssp585,R290,0.4288097970452082
2038,拉萨,ssp126,R410A,0.58219905323766
2038,拉萨,ssp126,R32,0.12150251067288
2038,拉萨,ssp126,R290,0.067782862585041
2038,拉萨,ssp245,R410A,0.58219905323766
2038,拉萨,ssp245,R32,0.12150251067288
2038,拉萨,ssp245,R290,0.067782862585041
2038,拉萨,ssp585,R410A,0.58219905323766
2038,拉萨,ssp585,R32,0.12150251067288
2038,拉萨,ssp585,R290,0.067782862585041
2039,沈阳,ssp126,R410A,0.7899948603349591
2039,沈阳,ssp126,R32,0.3195116013447123
2039,沈阳,ssp126,R290,0.2693048617800818
2039,沈阳,ssp245,R410A,0.8210485601802463
2039,沈阳,ssp245,R32,0.348683213860389
2039,沈阳,ssp245,R290,0.3009886925723745
2039,沈阳,ssp585,R410A,0.868091683034817
2039,沈阳,ssp585,R32,0.393291738677868
2039,沈阳,ssp585,R290,0.3481469810077212
2039,长春,ssp126,R410A,0.7366392559638932
2039,长春,ssp126,R32,0.2694599693128625
2039,长春,ssp126,R290,0.220365572603425
2039,长春,ssp245,R410A,0.7348481583629527
2039,长春,ssp245,R32,0.2674617259968439
2039,长春,ssp245,R290,0.2180753917160429
2039,长春,ssp585,R410A,0.8326611092233747
2039,长春,ssp585,R32,0.3599249873570917
2039,长春,ssp585,R290,0.3193901705711261
2039,哈尔滨,ssp126,R410A,0.8102748122297658
2039,哈尔滨,ssp126,R32,0.3385312961042454
2039,哈尔滨,ssp126,R290,0.2835061915034332
2039,哈尔滨,ssp245,R410A,0.8117795274341493
2039,哈尔滨,ssp245,R32,0.3396961443350519
2039,哈尔滨,ssp245,R290,0.286509073080264
2039,哈尔滨,ssp585,R410A,0.909055471381101
2039,哈尔滨,ssp585,R32,0.4317530314122716
2039,哈尔滨,ssp585,R290,0.3862941852233739
2039,北京,ssp126,R410A,0.8268461855221602
2039,北京,ssp126,R32,0.3551295022872128
2039,北京,ssp126,R290,0.3167608478187171
2039,北京,ssp245,R410A,0.9963288690760274
2039,北京,ssp245,R32,0.5158240803667333
2039,北京,ssp245,R290,0.5048186260550963
2039,北京,ssp585,R410A,0.9423711772041862
2039,北京,ssp585,R32,0.4639877369442528
2039,北京,ssp585,R290,0.445333541251455
2039,天津,ssp126,R410A,1.224502315402668
2039,天津,ssp126,R32,0.7308415559332436
2039,天津,ssp126,R290,0.7229262291474006
2039,天津,ssp245,R410A,1.368232070660837
2039,天津,ssp245,R32,0.8675216452513336
2039,天津,ssp245,R290,0.9063107733030021
2039,天津,ssp585,R410A,1.244773456560184
2039,天津,ssp585,R32,0.7498977519732033
2039,天津,ssp585,R290,0.7564316232035798
2039,石家庄,ssp126,R410A,1.378929914601671
2039,石家庄,ssp126,R32,0.8773359490390034
2039,石家庄,ssp126,R290,0.8862269448785263
2039,石家庄,ssp245,R410A,1.611471155102639
2039,石家庄,ssp245,R32,1.09880480537049
2039,石家庄,ssp245,R290,1.176774732492006
2039,石家庄,ssp585,R410A,1.47536809522007
2039,石家庄,ssp585,R32,0.9689414574076705
2039,石家庄,ssp585,R290,1.011998808313635
2039,太原,ssp126,R410A,1.024600222351084
2039,太原,ssp126,R32,0.5415458272962861
2039,太原,ssp126,R290,0.5008353490253448
2039,太原,ssp245,R410A,1.174883377134569
2039,太原,ssp245,R32,0.6848547319290194
2039,太原,ssp245,R290,0.6626649586570795
2039,太原,ssp585,R410A,1.107081831151245
2039,太原,ssp585,R32,0.6199419998504753
2039,太原,ssp585,R290,0.6006159897098818
2039,呼和浩特,ssp126,R410A,0.8383458301007551
2039,呼和浩特,ssp126,R32,0.3644196830754705
2039,呼和浩特,ssp126,R290,0.308422420147682
2039,呼和浩特,ssp245,R410A,0.9283568648902822
2039,呼和浩特,ssp245,R32,0.4499174869183381
2039,呼和浩特,ssp245,R290,0.3932080302690834
2039,呼和浩特,ssp585,R410A,0.9755014410813553
2039,呼和浩特,ssp585,R32,0.4949937275000832
2039,呼和浩特,ssp585,R290,0.4426792532854107
2039,济南,ssp126,R410A,1.230556458318464
2039,济南,ssp126,R32,0.7367848215545357
2039,济南,ssp126,R290,0.7279375008309422
2039,济南,ssp245,R410A,1.34368666033503
2039,济南,ssp245,R32,0.8439902375313986
2039,济南,ssp245,R290,0.8633340334747799
2039,济南,ssp585,R410A,1.209046222726475
2039,济南,ssp585,R32,0.7159198597622969
2039,济南,ssp585,R290,0.7144192402651807
2039,上海,ssp126,R410A,0.7560980743355119
2039,上海,ssp126,R32,0.2848734344392543
2039,上海,ssp126,R290,0.2139609167368758
2039,上海,ssp245,R410A,0.7748374625245179
2039,上海,ssp245,R32,0.302376472055515
2039,上海,ssp245,R290,0.2308024769479411
2039,上海,ssp585,R410A,0.8092855160968935
2039,上海,ssp585,R32,0.3347442863619564
2039,上海,ssp585,R290,0.2555172455141795
2039,南京,ssp126,R410A,1.235936200327392
2039,南京,ssp126,R32,0.7417366686068851
2039,南京,ssp126,R290,0.7176752299784559
2039,南京,ssp245,R410A,1.217997096419716
2039,南京,ssp245,R32,0.7239073043293162
2039,南京,ssp245,R290,0.6854976269068124
2039,南京,ssp585,R410A,1.200251725713474
2039,南京,ssp585,R32,0.7068453743518498
2039,南京,ssp585,R290,0.67576144254452
2039,杭州,ssp126,R410A,1.017513180719689
2039,杭州,ssp126,R32,0.5343228818032998
2039,杭州,ssp126,R290,0.4855515869373323
2039,杭州,ssp245,R410A,0.9870143293096209
2039,杭州,ssp245,R32,0.504883160741318
2039,杭州,ssp245,R290,0.4473938639029982
2039,杭州,ssp585,R410A,0.9912014121902557
2039,杭州,ssp585,R32,0.5088764155491001
2039,杭州,ssp585,R290,0.4540039721754384
2039,合肥,ssp126,R410A,1.626623470633034
2039,合肥,ssp126,R32,1.112579507548655
2039,合肥,ssp126,R290,1.134983103030635
2039,合肥,ssp245,R410A,1.641289473584504
2039,合肥,ssp245,R32,1.125346653257207
2039,合肥,ssp245,R290,1.122956002767887
2039,合肥,ssp585,R410A,1.691318905413907
2039,合肥,ssp585,R32,1.171666395913451
2039,合肥,ssp585,R290,1.19049120539159
2039,福州,ssp126,R410A,0.919896988554831
2039,福州,ssp126,R32,0.4408154627815046
2039,福州,ssp126,R290,0.3777351720937513
2039,福州,ssp245,R410A,0.8980158949517894
2039,福州,ssp245,R32,0.4193749125766424
2039,福州,ssp245,R290,0.3547339813366081
2039,福州,ssp585,R410A,0.9315619585094587
2039,福州,ssp585,R32,0.4510302171546029
2039,福州,ssp585,R290,0.3854702494306861
2039,南昌,ssp126,R410A,1.314922845071407
2039,南昌,ssp126,R32,0.8169197170239475
2039,南昌,ssp126,R290,0.7995426567374401
2039,南昌,ssp245,R410A,1.294062051077453
2039,南昌,ssp245,R32,0.7959979789675671
2039,南昌,ssp245,R290,0.753165718634325
2039,南昌,ssp585,R410A,1.350530124619351
2039,南昌,ssp585,R32,0.85037865257845
2039,南昌,ssp585,R290,0.8222322737644406
2039,郑州,ssp126,R410A,1.200111763056586
2039,郑州,ssp126,R32,0.7088058281913049
2039,郑州,ssp126,R290,0.7089826952402796
2039,郑州,ssp245,R410A,1.326502704363806
2039,郑州,ssp245,R32,0.8285999717882161
2039,郑州,ssp245,R290,0.8583411338709646
2039,郑州,ssp585,R410A,1.226586806272572
2039,郑州,ssp585,R32,0.7329119611952984
2039,郑州,ssp585,R290,0.7480599231017218
2039,武汉,ssp126,R410A,0.967699159549123
2039,武汉,ssp126,R32,0.4882608384871635
2039,武汉,ssp126,R290,0.4596377767220125
2039,武汉,ssp245,R410A,0.9752702013495036
2039,武汉,ssp245,R32,0.4952666363138444
2039,武汉,ssp245,R290,0.4581549569869813
2039,武汉,ssp585,R410A,1.086069362440752
2039,武汉,ssp585,R32,0.6004650843452378
2039,武汉,ssp585,R290,0.5767878162027024
2039,长沙,ssp126,R410A,1.215191969471618
2039,长沙,ssp126,R32,0.7220512109035391
2039,长沙,ssp126,R290,0.6998157115268948
2039,长沙,ssp245,R410A,1.210188721866317
2039,长沙,ssp245,R32,0.7171497915705038
2039,长沙,ssp245,R290,0.6756663280050287
2039,长沙,ssp585,R410A,1.259102602411989
2039,长沙,ssp585,R32,0.7637778894208135
2039,长沙,ssp585,R290,0.7373465174336454
2039,重庆,ssp126,R410A,0.8939420930192605
2039,重庆,ssp126,R32,0.4187036896095789
2039,重庆,ssp126,R290,0.4025259155870628
2039,重庆,ssp245,R410A,1.095800464979887
2039,重庆,ssp245,R32,0.6100320463833989
2039,重庆,ssp245,R290,0.6119081081696677
2039,重庆,ssp585,R410A,1.230742554658219
2039,重庆,ssp585,R32,0.7380395483776493
2039,重庆,ssp585,R290,0.7637631365713943
2039,成都,ssp126,R410A,0.6169109769052185
2039,成都,ssp126,R32,0.156317364170595
2039,成都,ssp126,R290,0.1044157872417797
2039,成都,ssp245,R410A,0.6194082197023446
2039,成都,ssp245,R32,0.1586271639839299
2039,成都,ssp245,R290,0.1066134755190487
2039,成都,ssp585,R410A,0.6237334705414442
2039,成都,ssp585,R32,0.1627366560419731
2039,成都,ssp585,R290,0.1121717676166139
2039,广州,ssp126,R410A,1.120022754663066
2039,广州,ssp126,R32,0.6295073706617589
2039,广州,ssp126,R290,0.5702953807743829
2039,广州,ssp245,R410A,1.1480198200007
2039,广州,ssp245,R32,0.6558199447298103
2039,广州,ssp245,R290,0.5911594101864475
2039,广州,ssp585,R410A,1.19872376377017
2039,广州,ssp585,R32,0.7035899055653099
2039,广州,ssp585,R290,0.6418807205060173
2039,南宁,ssp126,R410A,1.184687196112234
2039,南宁,ssp126,R32,0.6919334329535607
2039,南宁,ssp126,R290,0.6507394116218378
2039,南宁,ssp245,R410A,1.238663563841743
2039,南宁,ssp245,R32,0.7429921151098388
2039,南宁,ssp245,R290,0.7068615694153246
2039,南宁,ssp585,R410A,1.379116811994976
2039,南宁,ssp585,R32,0.8764571748424917
2039,南宁,ssp585,R290,0.8527863775887194
2039,海口,ssp126,R410A,0.865492435290332
2039,海口,ssp126,R32,0.3878543818737573
2039,海口,ssp126,R290,0.3286022072434834
2039,海口,ssp245,R410A,0.902896109768796
2039,海口,ssp245,R32,0.4230308896653427
2039,海口,ssp245,R290,0.3644239261232957
2039,海口,ssp585,R410A,0.9644024225946308
2039,海口,ssp585,R32,0.4802772349098061
2039,海口,ssp585,R290,0.4209409193916919
2039,贵阳,ssp126,R410A,0.7633072136549789
2039,贵阳,ssp126,R32,0.2946382750529672
2039,贵阳,ssp126,R290,0.2416518203310608
2039,贵阳,ssp245,R410A,0.8286031558352343
2039,贵阳,ssp245,R32,0.3559155366907807
2039,贵阳,ssp245,R290,0.3046034823448821
2039,贵阳,ssp585,R410A,0.8599395591645509
2039,贵阳,ssp585,R32,0.3860248098141821
2039,贵阳,ssp585,R290,0.3381215905398994
2039,昆明,ssp126,R410A,0.584740495792591
2039,昆明,ssp126,R32,0.1257515880108604
2039,昆明,ssp126,R290,0.07276251948894896
2039,昆明,ssp245,R410A,0.5855305922063168
2039,昆明,ssp245,R32,0.1265004718066082
2039,昆明,ssp245,R290,0.07344274333352242
2039,昆明,ssp585,R410A,0.5876542627988363
2039,昆明,ssp585,R32,0.1284836244110117
2039,昆明,ssp585,R290,0.07541785024508561
2039,西安,ssp126,R410A,0.9598259162091568
2039,西安,ssp126,R32,0.4807069430220615
2039,西安,ssp126,R290,0.4428239672008669
2039,西安,ssp245,R410A,1.03001759146191
2039,西安,ssp245,R32,0.5475668825765142
2039,西安,ssp245,R290,0.5102052730281406
2039,西安,ssp585,R410A,1.027074556952256
2039,西安,ssp585,R32,0.544615868733189
2039,西安,ssp585,R290,0.5193178019911814
2039,兰州,ssp126,R410A,0.5999553999573174
2039,兰州,ssp126,R32,0.1399662412982154
2039,兰州,ssp126,R290,0.08620873274923148
2039,兰州,ssp245,R410A,0.6148758104860264
2039,兰州,ssp245,R32,0.1538831256478748
2039,兰州,ssp245,R290,0.09960159338750395
2039,兰州,ssp585,R410A,0.618247355265565
2039,兰州,ssp585,R32,0.1570790478292229
2039,兰州,ssp585,R290,0.1027883159201094
2039,西宁,ssp126,R410A,0.5793454395659059
2039,西宁,ssp126,R32,0.1207207039030362
2039,西宁,ssp126,R290,0.06801573858987676
2039,西宁,ssp245,R410A,0.5794516411528987
2039,西宁,ssp245,R32,0.12081996815218
2039,西宁,ssp245,R290,0.06810969396256698
2039,西宁,ssp585,R410A,0.5795670086910577
2039,西宁,ssp585,R32,0.1209274019046463
2039,西宁,ssp585,R290,0.06821163013174478
2039,银川,ssp126,R410A,0.9341384306698687
2039,银川,ssp126,R32,0.4556214073241608
2039,银川,ssp126,R290,0.40728027500736
2039,银川,ssp245,R410A,0.9815991607367119
2039,银川,ssp245,R32,0.5008966989326472
2039,银川,ssp245,R290,0.4534437750353202
2039,银川,ssp585,R410A,1.089996324473859
2039,银川,ssp585,R32,0.603581543804385
2039,银川,ssp585,R290,0.5593335852899249
2039,乌鲁木齐,ssp126,R410A,0.8394856573420397
2039,乌鲁木齐,ssp126,R32,0.366340095936789
2039,乌鲁木齐,ssp126,R290,0.3160664840713877
2039,乌鲁木齐,ssp245,R410A,0.9206874640920371
2039,乌鲁木齐,ssp245,R32,0.4428147229894128
2039,乌鲁木齐,ssp245,R290,0.3946188282580221
2039,乌鲁木齐,ssp585,R410A,0.9566759988834229
2039,乌鲁木齐,ssp585,R32,0.4775188278086053
2039,乌鲁木齐,ssp585,R290,0.4315501416095123
2039,拉萨,ssp126,R410A,0.5792479647225041
2039,拉萨,ssp126,R32,0.120630104810272
2039,拉萨,ssp126,R290,0.06793580040414962
2039,拉萨,ssp245,R410A,0.5792479647225041
2039,拉萨,ssp245,R32,0.120630104810272
2039,拉萨,ssp245,R290,0.06793580040414962
2039,拉萨,ssp585,R410A,0.5792479647225041
2039,拉萨,ssp585,R32,0.120630104810272
2039,拉萨,ssp585,R290,0.06793580040414962
2040,沈阳,ssp126,R410A,0.7771484329685875
2040,沈阳,ssp126,R32,0.3095934998557939
2040,沈阳,ssp126,R290,0.2602931280717533
